,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.448236641293418,3.85910907041432,5.89550877666188,0.0151795437652894,0.379470693726851
2,AT1G01020,-0.0112070804495723,3.61212537614252,0.00257591008042724,0.959522005016905,1
3,AT1G01030,0.313001292581219,2.53611833060914,1.45361493799445,0.22794878972919,0.858634866826113
4,AT1G01040,-0.104538088001792,6.19760118543114,0.780082232855646,0.377115991239072,0.918153285309647
5,AT1G01050,-0.0300656897025475,6.43953237816457,0.0647713440960835,0.799107643697691,0.991140887297792
6,AT1G01060,0.240911394416699,9.66384281351562,4.27717673235908,0.0386274586538057,0.54679129873254
7,AT1G01070,-0.183304944670906,4.43356334845688,0.493562279696356,0.482342541777916,0.951495783619466
9,AT1G01080,0.236177808327209,5.45315458846303,2.78522757681409,0.0951371778355424,0.70459202441495
10,AT1G01090,-0.129513244322811,7.71683877370917,1.02748929758922,0.310749089781795,0.890755954653856
11,AT1G01100,0.189459796400549,7.28397327241809,2.1025380526458,0.147054860165863,0.778771925681208
12,AT1G01110,-0.368077236508338,2.56881779194258,1.61923143039857,0.203198986939758,0.839198197754869
14,AT1G01120,0.173120210630897,7.1391840083552,0.694506650276892,0.404635718850309,0.928483227649612
15,AT1G01130,-0.378345931468181,1.1861810370073,0.515393676222068,0.47281325049641,0.948491595311966
16,AT1G01140,-0.292126176808397,5.97296602789566,2.70142596948426,0.100258538967645,0.719996679413312
17,AT1G01150,0.568066281505522,-0.810687874677405,0.150794008216961,0.697777727550696,0.984458838541993
18,AT1G01160,-0.102612687102332,4.71015622482373,0.598435564497452,0.439175552393928,0.938601564010117
19,AT1G01170,-0.156067382469463,4.62333695705848,1.00397518205915,0.316350538208293,0.893103616923373
20,AT1G01180,-0.40659465932843,4.42379827194042,2.93832478438055,0.0865004010824847,0.686787266871758
21,AT1G01190,0.39270490997743,3.45087715168849,1.97957285850331,0.15943541247196,0.793210821167114
22,AT1G01200,0.141023456771712,0.95017545237511,0.0905429829998408,0.763487996822398,0.990343391338066
23,AT1G01210,0.636217751835658,2.47711594691977,4.69734884658946,0.030209181701966,0.503933884660769
24,AT1G01220,-0.105412424214494,5.07559899954043,0.60044266724568,0.438409178304811,0.938352486941153
25,AT1G01225,-0.338864283241146,1.85936208523936,0.848059375603526,0.357101911273702,0.911713996543073
26,AT1G01230,-0.0707255246682819,4.16103933812867,0.105833510727816,0.744938420671964,0.989557050900847
27,AT1G01240,-0.391625134070487,5.33326551785013,5.67001818921935,0.0172572771439502,0.395927508846971
28,AT1G01250,-0.169461143380733,0.45039004705891,0.0686108445006681,0.793370230360671,0.990990753661787
29,AT1G01260,-0.120083487452103,4.30021587035314,0.491448037688819,0.483282078128312,0.951577758023031
31,AT1G01290,0.288699736038456,3.42305773980219,1.52603900839209,0.216707893746968,0.850739007322586
32,AT1G01300,-0.0659143321885033,5.41832448568731,0.203668699592161,0.651775732402843,0.979372962234751
