,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.267080038296015,3.9070762570231,5.82098669791448,0.0158360588716054,0.132061230048809
2,AT1G01020,-0.250127173552598,3.82645114505258,3.04359150995221,0.0810564004607751,0.344282635417346
3,AT1G01030,0.182242533195948,2.49563206117142,0.938368402623928,0.332697800272408,0.669723736394909
4,AT1G01040,-0.0782789653794227,6.34498775295438,1.24415955294307,0.264670909853175,0.608014587990621
5,AT1G01050,-0.0711062327881189,6.47950701892109,1.14291825632838,0.285036528752983,0.627528882120158
6,AT1G01060,0.0181239857328463,9.90592149161822,0.111032658670471,0.738971517695651,0.90904743657679
7,AT1G01070,0.453697991809007,4.51558372394754,13.1373751143806,0.000289463100160033,0.00731385966661804
9,AT1G01080,0.0523244937146703,5.48089288785528,0.427994350712167,0.512974734341858,0.797488368532784
10,AT1G01090,0.002194453472048,7.6781014133487,0.00111914275293756,0.973312874088886,0.99207988363785
11,AT1G01100,0.113454407931067,7.552422013309,1.52925974642975,0.216223577603073,0.557670274834
12,AT1G01110,0.137045305682751,2.63987149238841,0.717531235300207,0.396954904590006,0.723547523374504
14,AT1G01120,-0.168357903301111,7.38537868226971,2.08145701866839,0.149097798263839,0.466469045066134
15,AT1G01130,0.154483875486767,1.27188925562455,0.368549465273571,0.543795997372497,0.817925114553326
16,AT1G01140,-0.0261314030745921,5.50689857405932,0.0971114869092133,0.755323890624815,0.91491352659414
17,AT1G01150,0.436659857805096,-0.534795711382927,0.285972540702252,0.592813056435376,0.843899823732852
18,AT1G01160,0.00361614115108751,4.69899363882388,0.00154489934013036,0.968647054806116,0.991279213846723
19,AT1G01170,-0.0745221270982945,4.58254902862904,0.529832001320546,0.466677498171199,0.769943205720134
20,AT1G01180,-0.189688232216765,4.03611136908852,3.39773936465676,0.0652858356861634,0.30491301684069
21,AT1G01190,-0.391214180962291,2.987777382513,4.59651307912089,0.0320370525708459,0.202945052241624
22,AT1G01200,-0.365666051238089,1.57548621215988,1.87367349579162,0.171054941840194,0.499662765628634
23,AT1G01210,0.065393547230493,2.79392301804743,0.0972179377680682,0.755194111177864,0.91491352659414
24,AT1G01220,0.100129288389419,5.07158755918761,1.73520390343641,0.187747673073407,0.521129400146849
25,AT1G01225,0.177797679946395,1.7354620382061,0.527124188759128,0.467818425869752,0.770117876067395
26,AT1G01230,-0.0138337442250089,4.06439450762146,0.0115757549030331,0.914320388586323,0.973906035455807
27,AT1G01240,0.173776379804391,4.77879916061348,2.90887441059579,0.0880933370889706,0.361426485958794
28,AT1G01250,0.188425284605291,0.670024157134157,0.192311552153612,0.660999656142952,0.874689869573935
29,AT1G01260,0.216622405521774,4.30739597822297,5.17224091019755,0.0229505916462014,0.167506061119158
31,AT1G01290,-0.151171064099981,3.75908194433831,1.38491805990628,0.239265195950107,0.582037682315037
32,AT1G01300,-0.0213152487683007,5.67220021190805,0.0594365121652434,0.807388782596899,0.935083648484793
35,AT1G01320,0.0245933402211304,9.28152416920286,0.0827054069902964,0.773664062579155,0.921347366025252
36,AT1G01340,-0.33433051840591,4.84028926252055,6.58585367364322,0.0102792309766099,0.0975859460246987
37,AT1G01350,0.15399794114543,3.87863175587732,2.07497479927298,0.149732412943152,0.467134278437362
38,AT1G01355,0.252045808863727,-0.566557481007961,0.0918998751103324,0.761775610857581,0.917422860368215
39,AT1G01360,-0.0941039964813583,4.44308971941904,0.775078858759947,0.378650438070098,0.709924811462787
40,AT1G01370,0.446124380851356,1.84231231887276,3.49117666267916,0.0616967175652152,0.295881675681815
41,AT1G01380,-0.253649227471606,0.513516303317699,0.321485919314298,0.570716027333531,0.832668675630197
42,AT1G01390,-0.00932438352757733,3.10066177819419,0.00290619812935589,0.957007534240666,0.988096762047919
45,AT1G01420,0.27391244927745,4.12848053078736,5.44052314287361,0.0196747758346066,0.153058925841404
46,AT1G01430,0.103619495456308,6.53827501184718,2.04583109786828,0.15262361314222,0.4728833637828
47,AT1G01440,0.034934357540214,4.68778880873782,0.133447228312964,0.714884272308401,0.899087668769518
48,AT1G01450,0.116724439073911,3.51103055365478,0.9015989317158,0.342353340323358,0.679281324085184
49,AT1G01453,1.78616212554415,0.384973149881474,12.3928839872532,0.000430973099496772,0.00995228620504584
51,AT1G01470,-0.0632041010535309,4.84469507392781,0.524951639931455,0.468737062461311,0.770709453743685
53,AT1G01480,0.969200716341392,0.78780414231355,4.68569882260687,0.0304146900293565,0.197519418464462
54,AT1G01490,-0.0254220882367938,6.12778080490698,0.121673764406122,0.727226199587006,0.904291466897937
55,AT1G01500,-0.360009728841914,2.5190734181178,3.07892652595508,0.0793128580467155,0.340079546466894
56,AT1G01510,0.201419576487359,5.64321522275338,6.64656465516411,0.00993471925846641,0.0953832036051764
57,AT1G01520,-0.303397489347361,4.71963216261257,5.55633197766025,0.0184139564111291,0.147027292640123
59,AT1G01540,0.0852873715620574,6.77718954937314,1.61613137069933,0.203632057559309,0.541632056138949
60,AT1G01550,-0.00312834866600842,7.20586762975819,0.00218991759809306,0.962675374413539,0.989898877677173
61,AT1G01560,-0.0397683859529653,0.983412636991021,0.0143953278405178,0.904498570477238,0.970220371175781
62,AT1G01570,0.0472437485686395,1.51937574854613,0.0385033560244477,0.844435845375939,0.948568939440371
63,AT1G01580,-0.938467861907839,6.73164322874883,19.2798472325461,1.12891648549663e-05,0.000500667376067848
64,AT1G01590,0.422324446144118,0.670736063365568,0.846641165262476,0.357504275649579,0.692696026972918
65,AT1G01600,-0.119183789682919,3.20932375641317,0.922445606345965,0.336833654206322,0.674350631100008
66,AT1G01610,-0.176103303554355,6.36044165731229,3.81263710938802,0.0508673042247266,0.266914847094054
67,AT1G01620,-0.000519157492311804,9.49543770849333,6.9000630478655e-05,0.993372319006563,0.999018801557961
68,AT1G01630,-0.0968391314695178,5.43641624625492,1.49104029645951,0.22205512211458,0.565022046002298
69,AT1G01640,-0.431965961488504,3.39947847239969,6.94763822553656,0.00839299659344001,0.0851306864996817
70,AT1G01650,-0.00840318072634752,5.6105176283081,0.0137908151112462,0.906515903643711,0.970639402503274
71,AT1G01660,0.0553408609378587,1.67871311668188,0.0423506355089511,0.836952843455415,0.945746057618525
72,AT1G01670,0.387574815743786,1.45722094947501,2.49815713764408,0.113979602573624,0.410805923530184
73,AT1G01680,0.0779106402009442,0.810858026154024,0.0297981626570341,0.862948995679452,0.954506759429797
74,AT1G01690,0.284834085682644,2.25818059202331,1.84638819327959,0.174204053862622,0.503538551654449
75,AT1G01695,-0.436587260963408,-0.0364643772893871,0.707189067093204,0.40037855581525,0.725500043142789
76,AT1G01700,-0.084413334982992,1.68843052462566,0.141144677819952,0.707145689142621,0.895393776224917
77,AT1G01710,-0.0237023499880592,5.12919045548864,0.107317389007492,0.743219166766918,0.910483414682281
78,AT1G01720,0.0116685655037455,5.14662712350962,0.0118190315519655,0.913428251063916,0.973675538668479
79,AT1G01725,-0.10125345315806,2.87702440457516,0.440768297886919,0.506751863634196,0.793938468381602
80,AT1G01730,0.145326490057873,4.77857961748498,1.86822368986328,0.17167866122763,0.500422568860873
81,AT1G01740,-0.0264408554857203,2.80530782252075,0.032881153167116,0.856107295259629,0.952368367505338
82,AT1G01750,0.368725245374594,3.02805842713648,4.34209584005133,0.0371811277612462,0.221405260508612
83,AT1G01760,0.0303184553583204,2.2317203032826,0.0262975180144807,0.871175846137562,0.956719260109993
84,AT1G01770,0.175067892210378,4.46643019124285,3.37578062403909,0.0661612300287134,0.306769886918448
85,AT1G01780,-0.030658195937228,3.7637709503904,0.0352745294505183,0.851021561464145,0.951334473600422
86,AT1G01790,0.036765893273568,8.38111921350927,0.145158941458327,0.703205253125617,0.893345008749923
87,AT1G01800,-0.0300279811498983,5.80794388998441,0.162946522439986,0.686458087240671,0.8854411312087
88,AT1G01810,-0.548622103287856,-0.598880162611887,0.417981765866962,0.517945825588168,0.800605069213808
89,AT1G01820,-0.0314257539579947,5.3194937709724,0.133425634542544,0.714906333348479,0.899087668769518
90,AT1G01830,-0.050966295363426,4.67157352893911,0.247803880683119,0.618625695165278,0.856412597910842
91,AT1G01840,-0.458909978364035,0.0705823850313319,0.895379109147324,0.344023771079324,0.680821501410622
92,AT1G01860,-0.134991477990423,3.31568987006677,0.749536901406611,0.386622890137847,0.71580948891111
93,AT1G01880,0.208600925901861,1.27310269790203,0.365286638845888,0.545584730864475,0.818751213149115
94,AT1G01900,-0.123018802842175,3.38040392540749,0.559935336576464,0.45428629761316,0.761823462923951
95,AT1G01910,0.0840641206659622,5.3215233987642,1.18045642217244,0.277263096668652,0.619553113342336
96,AT1G01920,0.0129001495242008,3.98194707960805,0.0107789241453666,0.917310926617588,0.974906561976803
97,AT1G01930,0.187043970506524,3.91057440184605,1.63310681078949,0.201273870949676,0.538874057876002
98,AT1G01940,-0.0190255590153314,2.68060735750098,0.00798400089941964,0.928801186500173,0.978855248767133
99,AT1G01950,0.00275908719266173,4.9774695498637,0.00119750372063265,0.972394741015883,0.991763103911268
100,AT1G01960,0.203149019533242,7.10403700160952,4.67858745914936,0.0305408514269127,0.197990479335983
101,AT1G01970,-0.0514620378513279,4.86772393066355,0.369617695110861,0.543212730818638,0.817866951748885
103,AT1G01990,-0.0307562890388283,4.46486601108923,0.156236113974195,0.692645745680955,0.887463982709036
104,AT1G02000,-0.136069221272048,4.19945096053308,1.92466664713782,0.165343123524977,0.490669631081964
105,AT1G02010,-0.0519093896898792,4.54449889532636,0.188854376719917,0.663871824993059,0.87602980504375
106,AT1G02020,0.0541608366508194,4.27508061773202,0.369078463243756,0.543507013574445,0.81792291502601
107,AT1G02030,-0.604594918229071,-0.357743730161103,0.714318934928128,0.398013747949485,0.724310536765486
109,AT1G02050,0.113246095721689,3.31560322802977,0.781124811135765,0.376797353195877,0.708680827776024
110,AT1G02060,0.351838076810063,3.77032466665026,5.56679799949682,0.0183042036579933,0.146316294625113
111,AT1G02065,0.392413249227175,1.29001871044952,1.37787986468119,0.240462613832717,0.58338573691546
112,AT1G02070,-0.426008459832104,-0.331262903521913,0.440813380141387,0.506730132474788,0.793938468381602
114,AT1G02080,0.15789129483414,7.85299714567879,2.2162163520438,0.136567388228878,0.447881037632607
115,AT1G02090,-0.19247693922115,4.65496301960206,3.91286275192187,0.0479179072026214,0.257362988291961
116,AT1G02100,-0.00610862276112785,5.52197855229566,0.00684352121693976,0.934069746459185,0.980022002236489
