,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.23183370137548,3.58549349439289,2.2869409476412,0.13046683800174,0.682821131178842
2,AT1G01020,0.109445967710051,3.78748753136027,0.602567746980228,0.437599988017088,0.892201260590518
3,AT1G01030,0.580756828286966,2.59249899488523,8.74985452157027,0.00309626754252734,0.141156506739865
4,AT1G01040,-0.0763429000166151,6.14185174969644,0.797539488547301,0.37183004163964,0.865724882231601
5,AT1G01050,0.00419800006660257,6.52299535654547,0.00289136377312982,0.957117293701252,0.99697705674717
6,AT1G01060,-0.056762027777436,9.78836941257095,0.306411566312109,0.57989058517745,0.934612846135305
7,AT1G01070,0.120781414879502,4.50341348621175,0.450614820626242,0.502043130384191,0.916158117878438
9,AT1G01080,0.105811665499141,5.45303906126804,1.3741962963963,0.241092208353433,0.791163115307186
10,AT1G01090,0.0814943907457234,7.70420825161717,0.974527869567675,0.323553531462985,0.840354202918915
11,AT1G01100,0.10236606087694,7.47438642362915,0.906102978097039,0.341150532068234,0.850697992299852
12,AT1G01110,0.347053357634898,2.61335031444266,2.46061242092924,0.116733260577276,0.65849611255393
14,AT1G01120,-0.38320825572733,7.10538862858623,2.55303196775841,0.110082818270358,0.65192215541249
15,AT1G01130,0.47036458451114,1.40600030346381,2.85044720510125,0.0913485235478684,0.627291600613391
16,AT1G01140,-0.070507338161437,5.9780753766967,0.383218980620969,0.535885507320818,0.926463425390666
17,AT1G01150,-0.660762518079691,-0.675751923731051,0.451653513090882,0.501550771537514,0.916113616544148
18,AT1G01160,0.0692235714222826,4.78465515696853,0.528058875642321,0.467424093597196,0.904034964274002
19,AT1G01170,0.144820897430735,4.75843527850575,1.39434801752339,0.237672193781288,0.789929673283932
20,AT1G01180,-0.0604784976932627,4.71051736217973,0.0744037516981209,0.785029629016728,0.974204072750077
21,AT1G01190,-0.370122590261683,3.71027737155022,2.08846352105704,0.148415271530331,0.707801619152795
22,AT1G01200,-0.558414111929636,0.944046435795813,3.23703577896785,0.0719907786899694,0.585863074463978
23,AT1G01210,-0.0341492129839533,2.43922502121648,0.0241538845035585,0.876494001606851,0.986919616052869
24,AT1G01220,0.106181645675483,5.0866680990109,1.23494996772343,0.266446542550554,0.80673376146273
25,AT1G01225,0.0641198494839902,1.89427478356772,0.0554280224565105,0.813873788072089,0.978083121781552
26,AT1G01230,-0.0866829689575275,4.14957701241353,0.459986683781386,0.497630196592931,0.915062634917367
27,AT1G01240,0.22146968716481,5.36556977006985,2.59423559997767,0.107253173972275,0.650932681707424
28,AT1G01250,-0.0316836866329171,0.723215335618022,0.0045258506757655,0.946363222347105,0.995995191119253
29,AT1G01260,-0.359716938058735,4.26658417670138,9.53441612350461,0.00201654315165455,0.110177057401868
31,AT1G01290,0.179769841705601,3.40080010005668,1.28808870168883,0.256400477556162,0.800223953445348
32,AT1G01300,0.075531045025203,5.28344171232424,0.197068526892238,0.657097524684471,0.950321355286267
35,AT1G01320,0.0746073973717499,9.05390814977585,0.776216782029096,0.378300685413495,0.867614316015198
36,AT1G01340,-0.520588484276485,5.2165916810932,15.3302258944931,9.02607192712261e-05,0.0132877568599356
37,AT1G01350,-0.123959392567866,4.04740967425419,0.872601237657332,0.350236181327456,0.857079607577841
38,AT1G01355,-1.50014769291705,-0.231307109232406,3.80811398518442,0.0510048516013667,0.525645040883506
39,AT1G01360,-0.209958723746231,4.36203936390776,2.47049151865101,0.116001644102462,0.658373224514482
40,AT1G01370,-0.187574526628658,1.8869161065022,0.675028312055582,0.411303982260569,0.879830806736069
41,AT1G01380,-0.0684526994133739,0.209082223119692,0.0207056364089482,0.885583753393819,0.989500894567417
42,AT1G01390,0.0971703184308662,2.95159971280476,0.254435868249915,0.613968821152057,0.940457680740516
45,AT1G01420,0.0732885524143461,3.89334301038249,0.223955137430242,0.636042686791409,0.947802637948205
46,AT1G01430,0.0619921945161934,6.97134636807385,0.197801695217077,0.656501136143871,0.950321355286267
47,AT1G01440,-0.0179016617087487,5.0252673717788,0.0242589124105432,0.87622793302502,0.986919616052869
48,AT1G01450,-0.0915486913510252,3.88472053293098,0.306052693372742,0.580112572391662,0.934751173531047
49,AT1G01453,0.829724766731011,0.734646646679177,4.95846315620737,0.0259632721129367,0.405000298397457
51,AT1G01470,-0.00824745591535567,4.78946373334855,0.00680299183973609,0.934264822070256,0.994560846201356
53,AT1G01480,0.0265590170810768,0.832095290122743,0.00456534935752373,0.946130031756814,0.995995191119253
54,AT1G01490,0.0343055820013434,6.37007966129987,0.138859877013633,0.709417089691518,0.96107996434588
55,AT1G01500,0.0736967143865896,2.6672510193791,0.154158254424004,0.69459283735423,0.959388746478477
56,AT1G01510,0.157381204153427,5.80131793282926,2.50848939290736,0.113234427902055,0.656216287606534
57,AT1G01520,-0.15006352757384,3.60351781367816,0.62259510085293,0.430084561953038,0.890007173902807
59,AT1G01540,0.050075208618051,6.87914153893536,0.234288515312105,0.628362031331421,0.945531424062663
60,AT1G01550,-0.0488968848699484,7.27013631575961,0.226736983595675,0.633953932623446,0.946626305305458
61,AT1G01560,-0.411659987865891,1.74316934320889,2.59813293133195,0.106989689186901,0.650932681707424
62,AT1G01570,0.0107252649492772,1.72788216180218,0.00172620262488721,0.966859350508415,0.997692675078084
63,AT1G01580,-0.88953634782698,7.44325589647309,22.9614954376063,1.65278889542812e-06,0.000648842070262605
64,AT1G01590,0.493998522528441,0.90134724260372,2.11709388276683,0.145662708493264,0.704196980011108
65,AT1G01600,-0.308117893513258,2.67409593395126,1.18873689471459,0.275584487709927,0.811520303702444
66,AT1G01610,-0.091498607702297,6.29376961756468,0.620452275248077,0.430879267318416,0.890390785782406
67,AT1G01620,0.0579211630139945,9.8658545436391,0.222225885562331,0.637349114042457,0.948048623026426
68,AT1G01630,-0.0744658105987808,5.46675218380566,0.632666200656335,0.426379017353221,0.887292125335531
69,AT1G01640,-0.578772716333259,3.37967337018818,10.7001465919612,0.00107127046019126,0.0737333197584237
70,AT1G01650,-0.0601047345841664,5.63858301685627,0.529439105337495,0.466842766715113,0.904034964274002
71,AT1G01660,0.245095176712654,1.89216261953488,1.04153341100093,0.3074651090887,0.829995269014562
72,AT1G01670,-0.320663590667141,1.76711312669761,1.40702596805851,0.235550727505719,0.788550199629658
73,AT1G01680,-0.28449312076545,1.30315196881937,0.866257868584915,0.351993376257824,0.857459004186486
74,AT1G01690,0.445684862409326,2.2894117309619,3.15212294729364,0.0758282494771464,0.592292947924107
75,AT1G01695,0.127465906924062,-0.131352285011763,0.0276644994338149,0.867900024740852,0.98642851445537
76,AT1G01700,-0.111830332243324,1.554886882064,0.143158608606825,0.705160902501595,0.960723756585565
77,AT1G01710,0.0433676928083703,5.25989890990469,0.172681029906942,0.677740000903246,0.955886592049821
78,AT1G01720,-0.249213359912139,5.30929076934983,6.54804895018341,0.0104999235703053,0.270459149169989
79,AT1G01725,-0.0313736507063847,2.99457742815684,0.040609731085075,0.840293116266518,0.983967531545572
80,AT1G01730,-0.0983002648370261,4.7669198010928,0.860385400276559,0.353630862537733,0.857459004186486
81,AT1G01740,-0.0639438996490267,2.72293014936093,0.138809447158062,0.709467463092629,0.96107996434588
82,AT1G01750,0.0946467150880179,3.10063153693296,0.300359460922412,0.583657158792893,0.935428531358131
83,AT1G01760,0.350616229655175,2.51802685365682,3.11024826111312,0.0778011007086305,0.597141757394011
84,AT1G01770,0.144432896366402,4.77933172230274,1.22585820504369,0.268214033279763,0.80701333255354
85,AT1G01780,-0.20374845415526,3.79351845153937,2.75253703384057,0.0971002443599806,0.638820168918855
86,AT1G01790,0.108934397919979,8.48237756225725,0.992130564522142,0.319222202866808,0.838038892681291
87,AT1G01800,-0.0395301509051074,5.91796453981153,0.202610118433386,0.652622231296311,0.949414167897831
88,AT1G01810,-0.708755965475466,-0.40521738982399,0.842118441542089,0.358791597564599,0.860441896914194
89,AT1G01820,-0.0124109400106375,5.45218897771657,0.019433663681065,0.889130377554751,0.989973799655488
90,AT1G01830,0.0399781050746641,4.64294176471802,0.13248501182877,0.715869280658725,0.96263722201263
91,AT1G01840,0.42613844877893,0.463583435934333,1.01582834514097,0.313510585274826,0.833734208226193
92,AT1G01860,0.0677508750758253,3.45849638397711,0.224597923842742,0.63555864379667,0.9475645901223
93,AT1G01880,-0.0441393892270915,1.33822807528082,0.0247763089361008,0.874925735953394,0.986631467209329
94,AT1G01900,0.16086833489282,3.13347700991451,0.962970132151263,0.32643968789443,0.841661577950977
95,AT1G01910,0.140157367198835,5.3628886670993,3.13845345477877,0.0764662825904452,0.593849009139229
96,AT1G01920,-0.0139736572992607,4.07586926872353,0.00747995215115793,0.931079515108795,0.994560846201356
97,AT1G01930,0.107094863952026,4.20416756633847,0.780963748038559,0.376846553373955,0.867464693630891
98,AT1G01940,0.0345622486538171,2.65631868083848,0.0245151978360738,0.875581147581671,0.986749511445058
99,AT1G01950,-0.000718664654162526,4.78820921093289,5.1918844569343e-05,0.994250913898602,0.999799765357783
100,AT1G01960,0.0269236802738107,7.20666224869607,0.101114584222454,0.750496167212221,0.968964097680864
101,AT1G01970,0.105201948152589,4.69563373708387,0.869848778622593,0.350997176505473,0.857176347308193
103,AT1G01990,-0.043027761346913,4.57201756233565,0.146459138625945,0.701942361111368,0.960668327361826
104,AT1G02000,-0.093817861898145,4.11767497928641,0.442272436922117,0.506027681241837,0.916798398272652
105,AT1G02010,0.103612548443451,4.34513248378772,0.680830399219687,0.40930092575298,0.879763345952157
106,AT1G02020,0.270681939375535,4.4042754519422,5.82302082600404,0.015817755963673,0.322936706836795
107,AT1G02030,-0.407389277535058,-0.0286590766068639,0.436722591880986,0.508708577301337,0.917924969265422
109,AT1G02050,0.0437524518782847,3.5031017334346,0.0821113343115361,0.774456326679213,0.973758439960009
110,AT1G02060,-0.092494331241522,3.94890245563577,0.475318788847717,0.490550399478995,0.914031987775572
111,AT1G02065,0.0929015336146135,1.41533490282185,0.0850252523226391,0.770599434808504,0.973711739807832
112,AT1G02070,-0.161206085531682,0.0631913690597454,0.0927980514245679,0.760649700807621,0.971026516974233
114,AT1G02080,0.0238056995683133,7.94075525578072,0.0843187047660221,0.771527965631061,0.973711739807832
115,AT1G02090,0.0791183322588628,4.53620354981351,0.605109025799733,0.436635314068372,0.891782972107941
116,AT1G02100,-0.0870410166100944,5.68893019684372,0.874976214195403,0.349581355886279,0.856712265223224
117,AT1G02110,0.0461238132295288,5.59298712633902,0.247104580872119,0.619121250504827,0.942748211084474
118,AT1G02120,-0.113597002740402,6.69977223249148,2.21880219795513,0.136338799906422,0.691281085677167
119,AT1G02130,0.131114825203757,5.33127392828087,2.63520661035117,0.10451846374543,0.650352876976327
120,AT1G02140,0.0996623778009587,5.67813589517815,1.4507628613534,0.228405584399475,0.783382163370309
121,AT1G02145,-0.0597289070281911,4.52671476051934,0.258975383940934,0.610824955063338,0.940035031071543
122,AT1G02150,0.0977816071103263,6.37080723444296,1.58237328829643,0.208419171431757,0.77170330527373
123,AT1G02160,0.136046374259962,3.50393806773007,0.808665121339585,0.368515202479488,0.865229125856979
124,AT1G02170,-0.0392660116602174,5.24374540797802,0.143355201530099,0.704968011330128,0.960668327361826
125,AT1G02180,0.103927131079865,1.95157126283638,0.190975744980818,0.662105751282352,0.951507422638026
127,AT1G02205,0.40975652010148,3.89183156910232,2.92154945125179,0.0874038984571543,0.616284984972316
129,AT1G02220,-0.108752851591177,4.47549718543184,0.30743837686709,0.579256370110977,0.934559723613654
130,AT1G02230,-0.0855568018699271,1.9643193431695,0.0974083556159471,0.754962157782366,0.970121796859535
132,AT1G02260,-0.122686889302382,4.71252885163034,1.27871154628551,0.258138738959237,0.800915660354591
133,AT1G02270,-0.178788464877194,3.75807714139481,2.27133412763723,0.131786411235089,0.685946695309178
134,AT1G02280,0.106174641396905,6.42148654092975,1.15830528536485,0.281817286780473,0.814348641896173
135,AT1G02290,0.240834602796455,3.30449453987328,2.99865896412739,0.0833334679331869,0.606197520378995
136,AT1G02300,0.126375868326164,3.64636658342527,0.7318341737283,0.392289306726275,0.874319216035829
137,AT1G02305,-0.136717378673718,6.90895522956777,1.15137804568585,0.283260862131375,0.814945308568052
138,AT1G02310,-0.321419818799646,0.811533035573623,0.613710167161001,0.43339427675535,0.891222479511771
140,AT1G02330,0.0124209156152858,4.29457654677967,0.0149694172212094,0.902622175853786,0.99205140532582
141,AT1G02335,-0.111190274120998,3.72419840082858,0.242523514902818,0.62238941097066,0.943553328269868
142,AT1G02340,-0.171581485879737,3.54863380863495,0.428791342812779,0.512582614592781,0.918583041875517
143,AT1G02350,0.235169306581025,1.67331286458121,0.681390749935268,0.40910823542412,0.879763345952157
144,AT1G02360,0.019621128389786,4.34756093942955,0.0114529652736692,0.914774281178242,0.993837979310721
145,AT1G02370,0.3629663578208,2.26440173814416,2.53539880055309,0.111318757927611,0.652431946172912
146,AT1G02380,0.280534732182938,2.07731311920769,1.67323736655939,0.195825476424406,0.763351137519992
147,AT1G02390,-0.466074133948303,2.24498248778967,1.65678140921715,0.198038452419613,0.765018938900141
149,AT1G02400,-0.373979607437224,2.62221087003305,2.64300882121474,0.104006399049414,0.649776744410427
150,AT1G02405,-0.765545723489955,-0.403410672537877,0.626955460188615,0.428474275195141,0.889134170534571
151,AT1G02410,0.0500426126740521,4.45922985724356,0.208920507597512,0.647614817826827,0.949414167897831
152,AT1G02420,-0.138816459467652,1.9369711646949,0.281796685261192,0.595526016530345,0.936887274540022
153,AT1G02430,-0.130711569536809,1.41416985029254,0.147799535670002,0.70064713257711,0.960668327361826
154,AT1G02440,0.859536023828129,0.148515521557291,2.34585235251163,0.125616836476599,0.675104272103892
155,AT1G02450,0.106662074765608,-0.23571133907238,0.0113378557000257,0.91520202469687,0.993837979310721
156,AT1G02460,-0.247476294532288,1.27905777649179,0.543264681715661,0.461082876889743,0.901206878111638
157,AT1G02470,-0.765011098106047,0.697540444658515,3.38144915703593,0.0659340580468538,0.570534665285834
158,AT1G02475,-0.100848884274076,5.29573344187655,0.74699473913369,0.387429385337727,0.871140808206882
160,AT1G02500,-0.253441069559702,9.10137935511888,7.77514667093486,0.00529699153628723,0.191462780684197
162,AT1G02520,-0.442467777598355,5.44231731522158,14.3232817166574,0.000153949080071877,0.0193979127365962
163,AT1G02530,-1.16638016548355,-0.316880523493703,2.87670588863584,0.0898696967585859,0.622800817778771
166,AT1G02560,0.0717876576164554,7.60086521104417,0.798103070841772,0.371661125977112,0.865613526701216
167,AT1G02570,-1.26227831486807,0.0635200784805935,2.90638848333139,0.0882292449931717,0.617488202248348
168,AT1G02575,0.784804323348091,-0.288393162029903,1.01022706715442,0.314848446899734,0.83493522965067
169,AT1G02580,-0.904052099123404,0.903417990903792,4.56328821343609,0.0326643021391939,0.444448357540932
171,AT1G02610,0.121991192863922,4.67189037447282,0.584319640735291,0.444624123237824,0.895511654393665
172,AT1G02620,0.47108080469453,2.08904817470423,2.23338772222244,0.135057436556963,0.689243348136566
173,AT1G02630,0.793743995467961,0.986966775517122,1.87129769196811,0.171326527224666,0.738051422604287
174,AT1G02640,0.430166459275988,8.09826327896804,7.77761105751152,0.005289770308981,0.191462780684197
175,AT1G02650,0.107976031166217,2.27448782280139,0.194586724763765,0.65912623156819,0.950702669251933
176,AT1G02660,0.521913132024231,6.31153696351238,5.76697775094776,0.016330095185284,0.32984626656397
177,AT1G02670,0.305491381640619,0.957917065136701,0.935026103511735,0.333560291850845,0.848469477675314
178,AT1G02680,0.0422270509838243,3.40345519000388,0.0535339562495611,0.817024214554767,0.978841304282618
179,AT1G02690,0.179595421277021,4.27803610159882,0.866252316354931,0.351994919555526,0.857459004186486
180,AT1G02700,-0.781571731096958,0.547005598867624,2.59269190071313,0.107357734844656,0.650932681707424
181,AT1G02710,0.0494091573388116,1.34293510239899,0.0253597907546066,0.873473821132363,0.986508872359349
182,AT1G02720,-0.0323132339128258,3.49567399165708,0.0567151643007051,0.811765176133007,0.978083121781552
183,AT1G02730,0.303581410534319,5.33356070276579,1.99464493387062,0.157856056897328,0.720504398642177
184,AT1G02740,0.114400472228031,2.90791272610376,0.422778971346442,0.515553638713551,0.918975086368031
185,AT1G02750,0.0646614887325908,3.58170874186235,0.259036647258313,0.61078276470544,0.940035031071543
186,AT1G02770,0.475225954785342,-0.0311145054138547,0.739181381362014,0.389923237089931,0.873051699072428
187,AT1G02780,0.106941142733399,8.75365392194644,0.807500056303329,0.368860393512247,0.86536772895133
189,AT1G02800,-0.382547220982481,0.706896356073158,0.734689905138096,0.391367218795548,0.874319216035829
190,AT1G02810,0.399393108686098,2.73118091460409,2.69311194917422,0.100782809177132,0.642130583243447
192,AT1G02816,-0.175672255893279,4.10821364981015,1.69459579734426,0.192996248217775,0.759760369960836
193,AT1G02820,-0.41310888749114,3.11716263358869,1.69931916060337,0.192377040125711,0.759653806874168
195,AT1G02840,-0.0325360486961584,7.45928218466486,0.1145502091811,0.735022089247867,0.966634403285778
196,AT1G02850,-0.817690389173509,3.94644414489182,19.7925921748785,8.63165624882679e-06,0.0020559829305492
197,AT1G02860,-0.0641234344710098,4.58692246594142,0.159154274193224,0.689936352284167,0.958262512747957
198,AT1G02870,0.125065921369069,4.10982260826147,0.616028517667129,0.43252695376651,0.89086147559569
199,AT1G02880,-0.21423010200026,3.88672228240112,2.13864750711312,0.143628469488156,0.701645342294802
200,AT1G02890,-0.0084202730816832,7.01877918780131,0.0101313829544463,0.919824516352261,0.993837979310721
201,AT1G02900,-0.482119539485532,4.53923370488083,12.8069753585958,0.000345329407613996,0.0343691930141272
202,AT1G02910,0.0585080298123053,5.90949093434685,0.58246749385537,0.445346764197719,0.895511654393665
203,AT1G02920,-0.0343298946028459,6.31402524793362,0.0287558188750694,0.865344064272937,0.98642851445537
204,AT1G02930,-0.0743004368355978,5.91055685632375,0.0852068494541705,0.770361460174762,0.973711739807832
205,AT1G02940,-0.421245800549598,-0.467643283713083,0.220700161606279,0.638506947470239,0.94814078210527
